scenario_id,asset,attack_type,targeted_property,impact_rating
668,log4j_2.16.0,unknown,unknown,unknown
669,controller_network,unknown,unknown,unknown
670,unknown_asset,unknown,unknown,unknown
671,advanced_systems,unknown,unknown,unknown
672,can_messages,unknown,unknown,unknown
673,vgate_dongles,unknown,unknown,unknown
674,unknown_asset,unknown,unknown,unknown
675,tpms_messages,unknown,unknown,unknown
676,remote_system,unknown,unknown,unknown
677,unknown_asset,unknown,unknown,unknown
678,unknown_asset,unknown,unknown,unknown
679,unknown_asset,unknown,unknown,unknown
680,information_gain,unknown,unknown,unknown
681,traffic_recognition,unknown,unknown,unknown
682,tesla_app,unknown,unknown,unknown
683,door_locks,unknown,unknown,unknown
684,unknown_asset,unknown,confidentiality,unknown
685,unknown_asset,unknown,unknown,unknown
686,keyless_entry,unknown,unknown,unknown
687,unknown_asset,unknown,unknown,severe
688,unknown_asset,unknown,unknown,unknown
689,firmware_functionality,unknown,confidentiality,minor
690,unknown_asset,unknown,unknown,minor
691,unknown_asset,unknown,unknown,unknown
692,wifi_communication,unknown,availability,unknown
693,engine_module,unknown,unknown,unknown
694,unknown_asset,tampering,unknown,unknown
695,unknown_asset,unknown,unknown,unknown
696,evlink_evc1s22p4,unknown,unknown,unknown
697,unknown_asset,unknown,unknown,unknown
698,board_computer,unknown,unknown,unknown
699,inertial_units,unknown,unknown,unknown
700,unknown_asset,unknown,unknown,unknown
701,keyless_system,unknown,unknown,unknown
702,mv720_device,unknown,unknown,unknown
703,unknown_asset,unknown,unknown,unknown
704,keyless_systems,unknown,unknown,unknown
705,unknown_asset,unknown,unknown,unknown
706,telematics_ecu,unknown,unknown,unknown
707,unknown_asset,unknown,confidentiality,unknown
708,unknown_asset,unknown,unknown,minor
709,my_app,unknown,confidentiality,unknown
710,ldap_filter,unknown,unknown,unknown
711,keyless_system,unknown,unknown,unknown
712,snapdragon_auto,unknown,unknown,unknown
713,legitimate_card,unknown,unknown,unknown
714,keyless_system,unknown,unknown,unknown
715,firmware_checksum,unknown,unknown,unknown
716,crc_checksum,unknown,unknown,unknown
717,keyless_system,unknown,unknown,unknown
718,unknown_asset,unknown,unknown,unknown
719,update_wizard,unknown,confidentiality,minor
720,rke_system,unknown,unknown,unknown
721,car_unit,unknown,unknown,unknown
722,sensor_measurement,unknown,unknown,unknown
723,phone_authentication,unknown,unknown,unknown
724,unknown_asset,unknown,unknown,unknown
725,unknown_asset,unknown,unknown,unknown
726,digital_odometers,unknown,unknown,unknown
727,unknown_asset,unknown,unknown,unknown
728,unknown_asset,unknown,unknown,unknown
729,unknown_asset,unknown,availability,severe
730,unknown_asset,unknown,unknown,unknown
731,unknown_asset,unknown,unknown,unknown
732,unknown_asset,unknown,unknown,unknown
733,unknown_asset,unknown,confidentiality,minor
734,infotainment_system,unknown,unknown,unknown
735,evlink_stations,unknown,unknown,unknown
736,unknown_asset,unknown,unknown,unknown
737,head_unit,unknown,unknown,unknown
738,cellular_communication,unknown,unknown,unknown
739,keyless_system,unknown,unknown,unknown
740,unknown_asset,unknown,unknown,unknown
741,unknown_asset,unknown,unknown,unknown
742,unknown_asset,unknown,confidentiality,minor
743,snapdragon_auto,unknown,unknown,unknown
744,key_fobs,unknown,unknown,unknown
745,infotainment_system,unknown,unknown,unknown
746,unknown_asset,unknown,confidentiality,unknown
747,sim_card,unknown,unknown,unknown
748,unknown_asset,unknown,unknown,unknown
749,v850_functions,unknown,unknown,unknown
750,unknown_asset,spoofing,unknown,unknown
751,message_protocol,unknown,unknown,unknown
752,mariadb_server,unknown,unknown,unknown
753,car-rental_platform,unknown,confidentiality,unknown
754,docker_api,unknown,unknown,unknown
755,flash_chips,unknown,unknown,unknown
756,unknown_asset,unknown,unknown,unknown
757,can_messages,unknown,unknown,unknown
758,unknown_asset,unknown,unknown,severe
759,diagnostic_command,unknown,unknown,unknown
760,flexray_protocol,unknown,unknown,unknown
761,key_fob,unknown,unknown,unknown
762,ip_addresses,unknown,unknown,unknown
763,key_fob,unknown,unknown,unknown
764,unknown_asset,unknown,integrity,major
765,citrix,unknown,unknown,unknown
766,unknown_asset,unknown,unknown,unknown
767,unknown_asset,unknown,unknown,unknown
768,unknown_asset,unknown,unknown,minor
769,key_fob,unknown,unknown,unknown
770,keyless_systems,unknown,unknown,unknown
771,unknown_asset,unknown,unknown,unknown
772,in-vehicle_system,unknown,unknown,unknown
773,unknown_asset,unknown,unknown,unknown
774,unknown_asset,unknown,confidentiality,unknown
775,lane_function,unknown,unknown,unknown
776,unknown_asset,unknown,unknown,unknown
777,wifi_modules,unknown,unknown,unknown
778,unknown_asset,unknown,availability,unknown
779,webkit_browser,unknown,unknown,unknown
780,unknown_asset,unknown,unknown,unknown
781,unknown_asset,unknown,unknown,unknown
782,unknown_asset,unknown,unknown,unknown
783,unknown_asset,unknown,unknown,unknown
784,unknown_asset,unknown,unknown,unknown
785,secure_chip,unknown,unknown,unknown
786,unknown_asset,unknown,availability,severe
787,keyless_system,unknown,unknown,unknown
788,diagnostic_message,unknown,unknown,unknown
789,hiqnet_protocol,unknown,unknown,unknown
790,security_access,unknown,unknown,unknown
791,combined_system,unknown,unknown,unknown
792,unknown_asset,unknown,unknown,unknown
793,power_communications,unknown,unknown,unknown
794,key_fob,unknown,unknown,unknown
795,unknown_asset,unknown,unknown,unknown
796,engine_module,unknown,unknown,unknown
797,unknown_asset,spoofing,unknown,unknown
798,mdm9250_chip,unknown,unknown,unknown
799,unknown_asset,unknown,unknown,unknown
800,unknown_asset,unknown,unknown,unknown
801,tpms_sensor,unknown,unknown,unknown
802,unknown_asset,unknown,unknown,unknown
803,hazard_lights,unknown,unknown,unknown
804,traffic_recognition,unknown,unknown,unknown
805,internal_network,unknown,unknown,unknown
806,key_fobs,unknown,unknown,unknown
807,unknown_asset,unknown,unknown,unknown
808,window_lift,unknown,unknown,unknown
809,unknown_asset,unknown,unknown,unknown
810,pulse_secure,unknown,unknown,unknown
811,unknown_asset,unknown,unknown,unknown
812,obd_devices,unknown,unknown,unknown
813,unknown_asset,unknown,unknown,unknown
814,human_recognition,unknown,unknown,unknown
815,unknown_asset,unknown,unknown,unknown
816,remote_services,unknown,unknown,unknown
817,unknown_asset,unknown,unknown,unknown
818,unknown_asset,unknown,unknown,unknown
819,unknown_asset,unknown,confidentiality,minor
820,on-board_port,unknown,unknown,unknown
821,head_hu_nbt,unknown,unknown,unknown
822,calamp_modem,unknown,unknown,unknown
823,unknown_asset,unknown,unknown,unknown
824,infotainment_ecu,unknown,unknown,unknown
825,unknown_asset,unknown,unknown,unknown
826,navigation_system,unknown,unknown,unknown
827,autopilot_ecu,unknown,unknown,unknown
828,rtl8710c,unknown,unknown,unknown
829,unknown_asset,unknown,unknown,unknown
830,keyless_system,unknown,unknown,unknown
831,unknown_asset,unknown,unknown,unknown
832,unknown_asset,unknown,unknown,unknown
833,unknown_asset,unknown,unknown,unknown
834,rds_transmissions,unknown,confidentiality,minor
835,key_fob,unknown,unknown,unknown
836,unknown_asset,unknown,unknown,unknown
837,android_app,unknown,unknown,unknown
838,key_fob,unknown,unknown,unknown
839,smart_chargers,unknown,unknown,unknown
840,can_bus,spoofing,unknown,unknown
841,key_fobs,unknown,unknown,unknown
842,can_bus,unknown,unknown,unknown
843,unknown_asset,unknown,unknown,unknown
844,keyless_system,unknown,unknown,unknown
845,unknown_asset,unknown,unknown,unknown
846,keyless_system,unknown,unknown,unknown
847,automotive_system,unknown,unknown,unknown
848,unknown_asset,unknown,unknown,unknown
849,keyless_fob,unknown,unknown,unknown
850,unknown_asset,unknown,unknown,unknown
851,unknown_asset,unknown,unknown,unknown
852,unknown_asset,unknown,unknown,unknown
853,air_conditioning,unknown,unknown,unknown
854,unknown_asset,unknown,unknown,unknown
855,unknown_asset,unknown,unknown,unknown
856,keyless_system,unknown,unknown,unknown
857,starlink_unit,unknown,unknown,unknown
858,evlink_city,unknown,unknown,unknown
859,unknown_asset,unknown,unknown,unknown
860,diagnostic_message,unknown,unknown,unknown
861,navigation_ecu,unknown,unknown,unknown
862,unknown_asset,unknown,unknown,unknown
863,keyless_system,unknown,unknown,unknown
864,on-board-unit_input,unknown,unknown,unknown
865,web_manger,unknown,confidentiality,unknown
866,st_vn750pc,unknown,unknown,unknown
867,keyless_systems,unknown,unknown,unknown
868,unknown_asset,unknown,unknown,unknown
869,sh2_mcu,unknown,unknown,unknown
870,unknown_asset,unknown,confidentiality,unknown
871,volkswagen_app,tampering,unknown,unknown
872,key_fob,unknown,unknown,unknown
873,active_systems,unknown,unknown,unknown
874,wireless_access,unknown,unknown,unknown
875,engine_ecu,unknown,unknown,unknown
876,snapdragon_auto,unknown,unknown,unknown
877,can_message,unknown,unknown,unknown
878,hu-jacinto_chip,unknown,unknown,unknown
879,keyless_system,unknown,unknown,unknown
880,unknown_asset,unknown,unknown,unknown
881,backend_server,unknown,unknown,unknown
882,unknown_asset,unknown,unknown,unknown
883,unknown_asset,unknown,confidentiality,unknown
884,unknown_asset,unknown,unknown,unknown
885,unknown_asset,unknown,unknown,unknown
886,unknown_asset,tampering,unknown,unknown
887,parameter_segment_idx,unknown,unknown,unknown
888,park_ecu,unknown,unknown,unknown
889,gnss_signal,unknown,unknown,unknown
890,railway_system,unknown,unknown,unknown
891,nfc_protocol,unknown,unknown,unknown
892,unknown_asset,unknown,integrity,major
893,bluetooth_energy,unknown,unknown,unknown
894,unknown_asset,unknown,unknown,unknown
895,unknown_asset,unknown,unknown,unknown
896,unknown_asset,unknown,confidentiality,unknown
897,unknown_asset,unknown,unknown,unknown
898,battery_system,unknown,unknown,unknown
899,unknown_asset,unknown,confidentiality,unknown
900,unknown_asset,unknown,integrity,major
901,winaprs,unknown,availability,unknown
902,unknown_asset,unknown,unknown,unknown
903,third-party_software,unknown,unknown,unknown
904,unknown_asset,unknown,unknown,unknown
905,keyless_system,unknown,unknown,unknown
906,keyless_entry,unknown,unknown,unknown
907,apache_log4j2,unknown,unknown,unknown
908,unknown_asset,unknown,unknown,unknown
909,unknown_asset,unknown,unknown,unknown
910,unknown_asset,unknown,unknown,unknown
911,unknown_asset,unknown,unknown,unknown
912,keyless_system,unknown,unknown,unknown
913,debug_interface,unknown,confidentiality,unknown
914,security_access,unknown,unknown,unknown
915,pre-collision_can,unknown,unknown,unknown
916,unknown_asset,unknown,unknown,unknown
917,door_signal,unknown,unknown,unknown
918,smart_phone,unknown,unknown,unknown
919,unknown_asset,tampering,unknown,unknown
920,keyless_system,unknown,unknown,unknown
921,pulseaudio_service,unknown,unknown,unknown
922,multimedia_system,unknown,confidentiality,unknown
923,unknown_asset,unknown,unknown,unknown
924,configuration_file,unknown,unknown,unknown
925,unknown_asset,unknown,unknown,unknown
926,key_fob,unknown,unknown,unknown
927,unknown_asset,unknown,unknown,unknown
928,unknown_asset,unknown,unknown,unknown
929,vehicle_system,unknown,unknown,unknown
930,unknown_asset,unknown,unknown,unknown
931,nhai_servers,unknown,unknown,unknown
932,unknown_asset,unknown,unknown,unknown
933,unknown_asset,unknown,unknown,unknown
934,snapdragon_chips,unknown,unknown,unknown
935,unknown_asset,unknown,unknown,unknown
936,keyless_system,unknown,unknown,unknown
937,unknown_asset,unknown,unknown,unknown
938,unknown_asset,unknown,unknown,unknown
939,unknown_asset,unknown,unknown,unknown
940,unknown_asset,unknown,unknown,unknown
941,elf_file,unknown,unknown,unknown
942,unknown_asset,unknown,unknown,unknown
943,bluetooth_dialog,unknown,unknown,unknown
944,sms_interface,unknown,unknown,unknown
945,update_mechanism,unknown,unknown,unknown
946,unknown_asset,unknown,unknown,unknown
947,unknown_asset,unknown,unknown,unknown
948,unknown_asset,unknown,unknown,unknown
949,peripheral_feature,unknown,unknown,unknown
950,unknown_asset,unknown,confidentiality,unknown
951,media_player,unknown,unknown,unknown
952,ivi_system,unknown,unknown,unknown
953,genivi_dlt,unknown,unknown,unknown
954,unknown_asset,unknown,unknown,unknown
955,lidar_sensor,unknown,unknown,unknown
956,unknown_asset,unknown,unknown,unknown
957,cryptographic_cipher,unknown,unknown,unknown
958,unknown_asset,unknown,unknown,unknown
959,lf_signal,unknown,unknown,unknown
960,snapdragon_chips,unknown,unknown,unknown
961,lane_algorithm,unknown,unknown,unknown
962,ecu_hardware,unknown,unknown,unknown
963,remote_system,unknown,unknown,unknown
964,dash_cameras,unknown,confidentiality,unknown
965,tesla_app,unknown,unknown,unknown
966,heated_seats,unknown,unknown,unknown
967,diagnostic_functions,unknown,unknown,unknown
968,unknown_asset,unknown,unknown,unknown
969,garo_wallbox,unknown,unknown,unknown
970,unknown_asset,unknown,availability,unknown
971,siren_system,unknown,unknown,unknown
972,key_fob,unknown,unknown,unknown
973,unknown_asset,unknown,unknown,unknown
974,unknown_asset,unknown,unknown,unknown
975,unknown_asset,unknown,unknown,unknown
976,unknown_asset,unknown,unknown,unknown
977,evlink_evc1s22p4,unknown,unknown,unknown
978,gateway_system,unknown,unknown,unknown
979,key_fobs,unknown,unknown,unknown
980,unknown_asset,unknown,unknown,unknown
981,key_fob,spoofing,unknown,unknown
982,telematics_ecu,unknown,confidentiality,unknown
983,d-bus_servcies,unknown,confidentiality,minor
984,gsm_connection,unknown,unknown,unknown
985,central_computer,unknown,unknown,unknown
986,odometer_values,unknown,unknown,unknown
987,keyless_system,unknown,unknown,unknown
988,unknown_asset,unknown,unknown,unknown
989,internal_network,unknown,confidentiality,minor
990,obd_devices,unknown,unknown,unknown
991,unknown_asset,unknown,unknown,unknown
992,unknown_asset,unknown,unknown,unknown
993,client_code,unknown,unknown,unknown
994,unknown_asset,unknown,unknown,unknown
995,camera_systems,unknown,unknown,unknown
996,deep_network,unknown,unknown,unknown
997,traffic_system,unknown,unknown,unknown
998,parking_brake,unknown,unknown,unknown
999,unknown_asset,unknown,unknown,unknown
1000,cellular_modem,unknown,unknown,unknown
1001,unknown_asset,unknown,unknown,unknown
1002,unknown_asset,unknown,unknown,unknown
1003,autonomous_system,unknown,unknown,unknown
1004,unknown_asset,unknown,unknown,unknown
1005,unknown_asset,unknown,unknown,unknown
1006,unknown_asset,unknown,unknown,unknown
1007,unknown_asset,unknown,unknown,unknown
1008,unknown_asset,unknown,unknown,unknown
1009,unknown_asset,unknown,unknown,unknown
1010,unknown_asset,unknown,unknown,unknown
1011,security_routine,unknown,unknown,unknown
1012,crc_adaption,unknown,unknown,unknown
1013,keyless_system,unknown,unknown,unknown
1014,unknown_asset,unknown,unknown,unknown
1015,key_fob,unknown,unknown,unknown
1016,unknown_asset,unknown,unknown,unknown
1017,wireless_access,unknown,unknown,unknown
1018,unknown_asset,unknown,confidentiality,minor
1019,unknown_asset,unknown,confidentiality,unknown
1020,mycar_unit,unknown,unknown,unknown
1021,discover_system,unknown,availability,unknown
1022,electronic_system,unknown,unknown,unknown
1023,unknown_asset,unknown,unknown,unknown
1024,diagnostic_protocols,unknown,unknown,unknown
1025,unknown_asset,unknown,unknown,unknown
1026,unknown_asset,unknown,unknown,unknown
1027,automotive_systems,unknown,unknown,unknown
1028,unknown_asset,unknown,unknown,unknown
1029,keyless_fobs,unknown,unknown,unknown
1030,keyless_system,unknown,unknown,unknown
1031,diagnostic_tool,unknown,unknown,unknown
1032,keeloq_cipher,unknown,unknown,unknown
1033,unknown_asset,unknown,unknown,unknown
1034,unknown_asset,unknown,unknown,unknown
1035,unknown_asset,unknown,unknown,unknown
1036,infotainment_system,unknown,unknown,unknown
1037,unknown_asset,unknown,unknown,unknown
1038,unknown_asset,unknown,unknown,unknown
1039,can_messages,unknown,unknown,unknown
1040,keyless_systems,unknown,unknown,unknown
1041,gas_pedal,unknown,unknown,unknown
1042,unknown_asset,unknown,unknown,unknown
1043,unknown_asset,unknown,unknown,unknown
1044,customer-link_app,unknown,unknown,unknown
1045,ivi_system,unknown,unknown,unknown
1046,unknown_asset,unknown,unknown,unknown
1047,keyless_system,unknown,unknown,unknown
1048,can_messages,unknown,unknown,unknown
1049,mib_radio,unknown,confidentiality,unknown
1050,vehicle_information,unknown,unknown,unknown
1051,keyless_system,unknown,unknown,unknown
1052,keyless_system,unknown,unknown,unknown
1053,keyless_systems,unknown,unknown,unknown
1054,ecu_firmware,unknown,unknown,unknown
1055,unknown_asset,unknown,unknown,unknown
1056,telemetry_data,unknown,unknown,unknown
1057,key_fob,unknown,unknown,unknown
1058,bluetooth_radio,unknown,unknown,unknown
1059,unknown_asset,unknown,confidentiality,unknown
1060,unknown_asset,unknown,integrity,major
1061,unknown_asset,unknown,unknown,unknown
1062,wireless_dongles,unknown,unknown,unknown
1063,unknown_asset,unknown,integrity,major
1064,instrument_cluster,unknown,unknown,unknown
1065,daimler's_cloud,unknown,unknown,unknown
1066,unknown_asset,unknown,unknown,unknown
1067,keyless_fob,unknown,unknown,unknown
1068,unknown_asset,unknown,confidentiality,unknown
1069,keyless_system,unknown,unknown,unknown
1070,unknown_asset,unknown,unknown,unknown
1071,human,unknown,unknown,unknown
1072,cruise_control,unknown,unknown,unknown
1073,unknown_asset,unknown,unknown,unknown
1074,infotainment_system,unknown,unknown,unknown
1075,unknown_asset,denial_of_service,unknown,unknown
1076,unknown_asset,unknown,unknown,unknown
1077,third_tool,unknown,unknown,unknown
1078,ivi_system,unknown,unknown,unknown
1079,thread_map,unknown,unknown,unknown
1080,server_certificate,unknown,unknown,unknown
1081,unknown_asset,unknown,unknown,unknown
1082,infotainment_system,unknown,unknown,unknown
1083,unknown_asset,unknown,unknown,unknown
1084,unknown_asset,unknown,unknown,unknown
1085,center_console,unknown,unknown,unknown
1086,flash_chips,unknown,unknown,unknown
1087,tizen_bootloader,unknown,unknown,unknown
1088,elm327_device,unknown,unknown,unknown
1089,car_remotes,unknown,unknown,unknown
1090,evlink_city,unknown,unknown,unknown
1091,unknown_asset,unknown,unknown,unknown
1092,engine_frimware,unknown,unknown,unknown
1093,tracking_apis,unknown,unknown,unknown
1094,hevc_content,unknown,unknown,unknown
1095,sasl-enabled,unknown,unknown,unknown
1096,unknown_asset,unknown,confidentiality,unknown
1097,keyless_system,unknown,unknown,unknown
1098,unknown_asset,unknown,unknown,unknown
1099,web_browsing,unknown,unknown,unknown
1100,unknown_asset,unknown,unknown,unknown
1101,global_key,unknown,unknown,unknown
1102,unknown_asset,unknown,unknown,unknown
1103,telematics_firmware,unknown,unknown,unknown
1104,autonomous_systems,unknown,unknown,unknown
1105,unknown_asset,unknown,unknown,unknown
1106,me_app,unknown,unknown,minor
1107,sensor_measurement,unknown,unknown,unknown
1108,remote_system,repudiation,unknown,unknown
1109,steel_key,unknown,unknown,unknown
1110,unknown_asset,unknown,confidentiality,unknown
1111,key_fob,unknown,unknown,unknown
1112,evlink_city,unknown,unknown,unknown
1113,combined_system,unknown,unknown,unknown
1114,unknown_asset,tampering,unknown,unknown
1115,truning_signals,unknown,unknown,unknown
1116,key_fob,unknown,unknown,unknown
1117,key_fob,unknown,unknown,unknown
1118,unknown_asset,unknown,confidentiality,unknown
1119,unknown_asset,unknown,unknown,minor
1120,viper,unknown,unknown,unknown
1121,unknown_asset,unknown,unknown,unknown
1122,parking_module,unknown,unknown,unknown
1123,unknown_asset,unknown,unknown,unknown
1124,unknown_asset,unknown,unknown,unknown
1125,unknown_asset,unknown,unknown,unknown
1126,unknown_asset,unknown,integrity,major
1127,keyless_system,unknown,unknown,unknown
1128,unknown_asset,unknown,unknown,minor
1129,keyless_systems,unknown,unknown,unknown
1130,diagnostics_tool,unknown,unknown,unknown
1131,unknown_asset,unknown,unknown,unknown
1132,unknown_asset,unknown,unknown,unknown
1133,unknown_asset,unknown,unknown,unknown
1134,shadow_file,unknown,unknown,unknown
1135,unknown_asset,unknown,unknown,unknown
1136,unknown_asset,unknown,unknown,unknown
1137,charging_station,unknown,unknown,unknown
1138,unknown_asset,unknown,unknown,minor
1139,electric_equipment,unknown,unknown,unknown
1140,evlink_evc1s22p4,unknown,unknown,unknown
1141,key_fob,unknown,unknown,unknown
1142,unknown_asset,unknown,unknown,unknown
1143,unknown_asset,unknown,unknown,unknown
1144,can_message,unknown,unknown,unknown
1145,alarm_system,unknown,unknown,unknown
1146,gradient-based_algorithms,unknown,unknown,unknown
1147,bluetooth_stack,unknown,unknown,unknown
1148,camera_controls,unknown,unknown,unknown
1149,tpms_sensors,unknown,unknown,unknown
1150,unknown_asset,unknown,unknown,unknown
1151,unknown_asset,unknown,unknown,unknown
1152,unknown_asset,unknown,unknown,unknown
1153,command_processing,unknown,unknown,unknown
1154,code_encoder,unknown,unknown,unknown
1155,diagnostics_tool,unknown,unknown,unknown
1156,electronic_steering,unknown,unknown,unknown
1157,parking_firmware,unknown,unknown,unknown
1158,flexray_messages,unknown,unknown,unknown
1159,keyless_system,unknown,unknown,unknown
1160,unknown_asset,unknown,unknown,unknown
1161,daimler_app,unknown,unknown,unknown
1162,unknown_asset,unknown,unknown,unknown
1163,unknown_asset,unknown,unknown,unknown
1164,tesla_api,unknown,unknown,unknown
1165,driver_software,unknown,unknown,unknown
1166,unknown_asset,unknown,unknown,unknown
1167,unknown_asset,unknown,unknown,unknown
1168,head_unit,tampering,unknown,unknown
1169,nfc_card,unknown,unknown,unknown
1170,unknown_asset,unknown,unknown,unknown
1171,unknown_asset,unknown,unknown,unknown
1172,unknown_asset,unknown,unknown,unknown
1173,traffic_recognition,unknown,unknown,unknown
1174,key_fob,unknown,unknown,unknown
1175,schneider_station,unknown,unknown,unknown
1176,unknown_asset,unknown,unknown,unknown
1177,temporary_identity,unknown,unknown,unknown
1178,unknown_asset,unknown,unknown,unknown
1179,qualcomm_automobile,unknown,unknown,unknown
1180,traffic_recognition,unknown,unknown,unknown
1181,unknown_asset,unknown,unknown,unknown
1182,key_fob,unknown,unknown,unknown
1183,hitag2_cipher,unknown,unknown,unknown
1184,unknown_asset,unknown,unknown,unknown
1185,unknown_asset,unknown,unknown,unknown
1186,hermes_2.1,unknown,unknown,unknown
1187,unknown_asset,unknown,unknown,unknown
1188,unknown_asset,unknown,unknown,minor
1189,traffic_control,unknown,unknown,unknown
1190,unknown_asset,unknown,unknown,unknown
1191,wlan_channel,unknown,unknown,unknown
1192,internal_network,unknown,unknown,unknown
1193,dip_ics,unknown,unknown,unknown
1194,unknown_asset,unknown,confidentiality,minor
1195,can_messages,unknown,unknown,unknown
1196,unknown_asset,unknown,unknown,unknown
1197,key_fob,unknown,unknown,unknown
1198,unlocking_routine,unknown,unknown,unknown
1199,unknown_asset,unknown,unknown,unknown
1200,unknown_asset,unknown,unknown,unknown
1201,unknown_asset,unknown,unknown,unknown
1202,linux_system,unknown,unknown,unknown
1203,unknown_asset,unknown,unknown,unknown
1204,keeloq_cipher,unknown,unknown,unknown
1205,unknown_asset,unknown,unknown,unknown
1206,unknown_asset,unknown,unknown,unknown
1207,global_techstream,unknown,unknown,unknown
1208,shared_key,unknown,unknown,unknown
1209,autonomous_pilots,unknown,unknown,unknown
1210,unknown_asset,unknown,unknown,minor
1211,unknown_asset,unknown,unknown,unknown
1212,unknown_asset,unknown,unknown,minor
1213,security_algorithm,unknown,unknown,unknown
1214,instrument_cluster,unknown,unknown,unknown
1215,key_fob,repudiation,unknown,unknown
1216,unknown_asset,unknown,integrity,major
1217,unknown_asset,unknown,unknown,unknown
1218,unknown_asset,unknown,unknown,unknown
1219,unknown_asset,unknown,unknown,unknown
1220,ecu_units,unknown,unknown,unknown
1221,unknown_asset,unknown,confidentiality,minor
1222,telematics_firmware,unknown,unknown,unknown
1223,unknown_asset,unknown,unknown,unknown
1224,data_system,unknown,unknown,unknown
1225,unknown_asset,unknown,unknown,unknown
1226,communication_channels,unknown,unknown,unknown
1227,unknown_asset,unknown,unknown,unknown
1228,data_transmissions,unknown,confidentiality,minor
1229,key_fob,unknown,unknown,unknown
1230,unknown_asset,unknown,unknown,unknown
1231,unknown_asset,unknown,unknown,unknown
1232,tizen-based_firmwares,unknown,unknown,unknown
1233,authentication_systems,unknown,confidentiality,unknown
1234,keyless_system,unknown,unknown,unknown
1235,unknown_asset,unknown,unknown,unknown
1236,unknown_asset,unknown,unknown,unknown
1237,viper_smartstart,unknown,unknown,unknown
1238,cloud_tool,unknown,confidentiality,unknown
1239,data_traffic,unknown,confidentiality,unknown
1240,unknown_asset,unknown,unknown,unknown
1241,automotive_koi,unknown,unknown,unknown
1242,mp4_video,unknown,unknown,unknown
1243,infotainment’s_can,unknown,unknown,unknown
1244,unknown_asset,unknown,unknown,unknown
1245,electronic_brake,unknown,unknown,unknown
1246,qualcomm_automobile,unknown,unknown,unknown
1247,unknown_asset,unknown,unknown,unknown
1248,keyless_system,unknown,unknown,unknown
1249,unknown_asset,unknown,unknown,unknown
1250,winaprs,unknown,availability,unknown
1251,unknown_asset,unknown,unknown,unknown
1252,ecostruxure_expert,unknown,confidentiality,unknown
1253,unknown_asset,unknown,unknown,unknown
1254,unknown_asset,unknown,unknown,unknown
1255,headunit_ntg6,unknown,unknown,unknown
1256,email_server,unknown,unknown,unknown
1257,unknown_asset,unknown,unknown,unknown
1258,sms_messages,unknown,unknown,unknown
1259,unknown_asset,unknown,unknown,unknown
1260,automotive_linux,unknown,unknown,unknown
1261,lane_mechanism,unknown,unknown,unknown
1262,cd/multimedia_system,unknown,unknown,unknown
1263,unknown_asset,unknown,unknown,unknown
1264,unknown_asset,unknown,unknown,unknown
1265,keeloq_rke,denial_of_service,unknown,unknown
1266,unknown_asset,unknown,unknown,unknown
1267,keyless_system,unknown,unknown,unknown
1268,plc_bus,unknown,unknown,unknown
1269,unknown_asset,unknown,unknown,unknown
1270,electric_stations,unknown,unknown,unknown
1271,unknown_asset,unknown,unknown,unknown
1272,unknown_asset,unknown,unknown,unknown
1273,intel_processors,unknown,unknown,unknown
1274,unknown_asset,unknown,unknown,unknown
1275,key_fob,unknown,unknown,unknown
1276,car's_computer,unknown,unknown,unknown
1277,can_messages,unknown,unknown,unknown
1278,unknown_asset,unknown,unknown,unknown
1279,key_fob,unknown,unknown,unknown
1280,keyless_system,unknown,unknown,unknown
1281,unknown_asset,unknown,unknown,unknown
1282,unknown_asset,unknown,unknown,unknown
1283,unknown_asset,unknown,confidentiality,unknown
1284,engine_ecu,unknown,unknown,unknown
1285,unknown_asset,unknown,unknown,unknown
1286,unknown_asset,unknown,unknown,minor
1287,unknown_asset,unknown,unknown,unknown
1288,mdm9250_chip,unknown,unknown,unknown
1289,unknown_asset,unknown,unknown,unknown
1290,unknown_asset,unknown,unknown,unknown
1291,unknown_asset,unknown,unknown,unknown
1292,unknown_asset,unknown,unknown,unknown
1293,unknown_asset,unknown,unknown,unknown
1294,key_fob,unknown,unknown,unknown
1295,key_fob,spoofing,unknown,unknown
1296,unknown_asset,unknown,unknown,unknown
1297,keyless_system,unknown,unknown,unknown
1298,lane_system,unknown,unknown,unknown
1299,tizen-based_firmwares,unknown,unknown,unknown
1300,unknown_asset,unknown,unknown,unknown
1301,unknown_asset,unknown,confidentiality,minor
1302,unknown_asset,unknown,unknown,unknown
1303,lcn2kai_unit,unknown,unknown,unknown
1304,unknown_asset,unknown,unknown,unknown
1305,diagnostic_message,unknown,unknown,unknown
1306,apache_log4j2,unknown,unknown,unknown
1307,unknown_asset,unknown,unknown,unknown
1308,unknown_asset,unknown,unknown,unknown
1309,semantic,unknown,unknown,unknown
1310,image_classifiers,unknown,unknown,unknown
1311,automotive_multimedia,unknown,unknown,unknown
1312,unknown_asset,unknown,unknown,unknown
1313,unknown_asset,unknown,unknown,unknown
1314,keyless_systems,unknown,unknown,unknown
1315,unknown_asset,unknown,unknown,unknown
1316,advantech_server,elevation_of_privilege,unknown,unknown
1317,deep_classifier,unknown,unknown,unknown
1318,unknown_asset,unknown,unknown,unknown
1319,unknown_asset,unknown,unknown,unknown
1320,unknown_asset,unknown,unknown,unknown
1321,unknown_asset,unknown,unknown,unknown
